,snapshot,component_buy,fieldtype_buy,field_buy,value_buy,mode_buy,component_sell,fieldtype_sell,field_sell,value_sell,mode_sell
2251,t2252,buy_electricity,exp,value,1.1117604090577067,primal,sell_electricity,exp,value,0.0,primal
2252,t2253,buy_electricity,exp,value,3.34745556367178,primal,sell_electricity,exp,value,0.0,primal
2253,t2254,buy_electricity,exp,value,3.2048940832724613,primal,sell_electricity,exp,value,0.0,primal
2254,t2255,buy_electricity,exp,value,2.972729486243,primal,sell_electricity,exp,value,0.0,primal
2255,t2256,buy_electricity,exp,value,4.546563873416985,primal,sell_electricity,exp,value,0.0,primal
2256,t2257,buy_electricity,exp,value,5.172266861456051,primal,sell_electricity,exp,value,0.0,primal
2257,t2258,buy_electricity,exp,value,5.113586559532505,primal,sell_electricity,exp,value,0.0,primal
2258,t2259,buy_electricity,exp,value,5.072802532261992,primal,sell_electricity,exp,value,0.0,primal
2259,t2260,buy_electricity,exp,value,2.635500365230095,primal,sell_electricity,exp,value,0.0,primal
2260,t2261,buy_electricity,exp,value,2.9883126369612856,primal,sell_electricity,exp,value,0.0,primal
2261,t2262,buy_electricity,exp,value,0.9906467006376634,primal,sell_electricity,exp,value,0.0,primal
2262,t2263,buy_electricity,exp,value,1.0950251918270695,primal,sell_electricity,exp,value,0.0,primal
2263,t2264,buy_electricity,exp,value,0.7536264557440173,primal,sell_electricity,exp,value,0.0,primal
2264,t2265,buy_electricity,exp,value,1.077828031072461,primal,sell_electricity,exp,value,0.0,primal
2265,t2266,buy_electricity,exp,value,1.4310653455241873,primal,sell_electricity,exp,value,0.0,primal
2266,t2267,buy_electricity,exp,value,0.6745196847921657,primal,sell_electricity,exp,value,0.0,primal
2267,t2268,buy_electricity,exp,value,1.8374603163493948,primal,sell_electricity,exp,value,0.0,primal
2268,t2269,buy_electricity,exp,value,2.60314348572838,primal,sell_electricity,exp,value,0.0,primal
2269,t2270,buy_electricity,exp,value,2.766868572634164,primal,sell_electricity,exp,value,0.0,primal
2270,t2271,buy_electricity,exp,value,3.3081837078969887,primal,sell_electricity,exp,value,0.0,primal
2271,t2272,buy_electricity,exp,value,1.6862726785455626,primal,sell_electricity,exp,value,0.0,primal
2272,t2273,buy_electricity,exp,value,2.5504774583242034,primal,sell_electricity,exp,value,0.0,primal
2273,t2274,buy_electricity,exp,value,0.7494677937694925,primal,sell_electricity,exp,value,0.0,primal
2274,t2275,buy_electricity,exp,value,1.143859275798889,primal,sell_electricity,exp,value,0.0,primal
2275,t2276,buy_electricity,exp,value,1.0945945945945947,primal,sell_electricity,exp,value,0.0,primal
2276,t2277,buy_electricity,exp,value,2.0406437943225297,primal,sell_electricity,exp,value,0.0,primal
2277,t2278,buy_electricity,exp,value,3.163501339177015,primal,sell_electricity,exp,value,0.0,primal
2278,t2279,buy_electricity,exp,value,2.915144874604334,primal,sell_electricity,exp,value,0.0,primal
2279,t2280,buy_electricity,exp,value,2.762600438276114,primal,sell_electricity,exp,value,0.0,primal
2280,t2281,buy_electricity,exp,value,4.346052551284042,primal,sell_electricity,exp,value,0.0,primal
2281,t2282,buy_electricity,exp,value,5.046262478694912,primal,sell_electricity,exp,value,0.0,primal
2282,t2283,buy_electricity,exp,value,5.007182858534209,primal,sell_electricity,exp,value,0.0,primal
2283,t2284,buy_electricity,exp,value,5.087898709520331,primal,sell_electricity,exp,value,0.0,primal
2284,t2285,buy_electricity,exp,value,1.645343088211013,primal,sell_electricity,exp,value,0.0,primal
2285,t2286,buy_electricity,exp,value,0.9074474548666567,primal,sell_electricity,exp,value,0.0,primal
2286,t2287,buy_electricity,exp,value,0.9564051272436345,primal,sell_electricity,exp,value,0.0,primal
2287,t2288,buy_electricity,exp,value,0.44324369425306287,primal,sell_electricity,exp,value,0.0,primal
2288,t2289,buy_electricity,exp,value,2.1450668985208576,primal,sell_electricity,exp,value,0.0,primal
2289,t2290,buy_electricity,exp,value,1.3901457810169267,primal,sell_electricity,exp,value,0.0,primal
2290,t2291,buy_electricity,exp,value,0.6795806299834024,primal,sell_electricity,exp,value,0.0,primal
2291,t2292,buy_electricity,exp,value,2.458489026901799,primal,sell_electricity,exp,value,0.0,primal
2292,t2293,buy_electricity,exp,value,2.082102969759089,primal,sell_electricity,exp,value,0.0,primal
2293,t2294,buy_electricity,exp,value,1.94417983249261,primal,sell_electricity,exp,value,0.0,primal
2294,t2295,buy_electricity,exp,value,1.5235439514932265,primal,sell_electricity,exp,value,0.0,primal
2295,t2296,buy_electricity,exp,value,0.5393408251335945,primal,sell_electricity,exp,value,0.0,primal
2296,t2297,buy_electricity,exp,value,0.4009231779197948,primal,sell_electricity,exp,value,0.0,primal
2297,t2298,buy_electricity,exp,value,2.763917269804441,primal,sell_electricity,exp,value,0.0,primal
2298,t2299,buy_electricity,exp,value,0.8775387679548037,primal,sell_electricity,exp,value,0.0,primal
2299,t2300,buy_electricity,exp,value,0.8447772096420749,primal,sell_electricity,exp,value,0.0,primal
2300,t2301,buy_electricity,exp,value,0.5949598246895542,primal,sell_electricity,exp,value,0.0,primal
2301,t2302,buy_electricity,exp,value,2.9184319454589724,primal,sell_electricity,exp,value,0.0,primal
2302,t2303,buy_electricity,exp,value,2.7080594107621137,primal,sell_electricity,exp,value,0.0,primal
2303,t2304,buy_electricity,exp,value,2.584855125395666,primal,sell_electricity,exp,value,0.0,primal
2304,t2305,buy_electricity,exp,value,4.947406866325785,primal,sell_electricity,exp,value,0.0,primal
2305,t2306,buy_electricity,exp,value,4.88044801558315,primal,sell_electricity,exp,value,0.0,primal
2306,t2307,buy_electricity,exp,value,4.80581933284636,primal,sell_electricity,exp,value,0.0,primal
2307,t2308,buy_electricity,exp,value,4.0357287139331754,primal,sell_electricity,exp,value,0.0,primal
2308,t2309,buy_electricity,exp,value,0.4170472768446398,primal,sell_electricity,exp,value,0.0,primal
2309,t2310,buy_electricity,exp,value,0.056943709112958096,primal,sell_electricity,exp,value,0.0,primal
2310,t2311,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2311,t2312,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2312,t2313,buy_electricity,exp,value,0.7346284285312561,primal,sell_electricity,exp,value,0.0,primal
2313,t2314,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.27444126179895845,primal
2314,t2315,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.048096214334861,primal
2315,t2316,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2316,t2317,buy_electricity,exp,value,5.020574628682737,primal,sell_electricity,exp,value,0.0,primal
2317,t2318,buy_electricity,exp,value,4.958607255904553,primal,sell_electricity,exp,value,0.0,primal
2318,t2319,buy_electricity,exp,value,4.913196980764548,primal,sell_electricity,exp,value,0.0,primal
2319,t2320,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2320,t2321,buy_electricity,exp,value,0.9537219116795086,primal,sell_electricity,exp,value,0.0,primal
2321,t2322,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2322,t2323,buy_electricity,exp,value,0.34502409358887176,primal,sell_electricity,exp,value,0.0,primal
2323,t2324,buy_electricity,exp,value,0.4699293888483078,primal,sell_electricity,exp,value,0.0,primal
2324,t2325,buy_electricity,exp,value,1.0943036247932099,primal,sell_electricity,exp,value,0.0,primal
2325,t2326,buy_electricity,exp,value,2.679693206720234,primal,sell_electricity,exp,value,0.0,primal
2326,t2327,buy_electricity,exp,value,2.4997565132700266,primal,sell_electricity,exp,value,0.0,primal
2327,t2328,buy_electricity,exp,value,2.403335768200633,primal,sell_electricity,exp,value,0.0,primal
2328,t2329,buy_electricity,exp,value,2.270026783540297,primal,sell_electricity,exp,value,0.0,primal
2329,t2330,buy_electricity,exp,value,2.2326515704894083,primal,sell_electricity,exp,value,0.0,primal
2330,t2331,buy_electricity,exp,value,2.173484295105917,primal,sell_electricity,exp,value,0.0,primal
2331,t2332,buy_electricity,exp,value,2.1852934015096177,primal,sell_electricity,exp,value,0.0,primal
2332,t2333,buy_electricity,exp,value,2.262235208181154,primal,sell_electricity,exp,value,0.0,primal
2333,t2334,buy_electricity,exp,value,2.2922104629709517,primal,sell_electricity,exp,value,0.0,primal
2334,t2335,buy_electricity,exp,value,2.0211998337238084,primal,sell_electricity,exp,value,0.0,primal
2335,t2336,buy_electricity,exp,value,1.2396897837314196,primal,sell_electricity,exp,value,0.0,primal
2336,t2337,buy_electricity,exp,value,0.1180912397551217,primal,sell_electricity,exp,value,0.0,primal
2337,t2338,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2338,t2339,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2339,t2340,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2340,t2341,buy_electricity,exp,value,4.8194545897248595,primal,sell_electricity,exp,value,0.0,primal
2341,t2342,buy_electricity,exp,value,4.721085950815681,primal,sell_electricity,exp,value,0.0,primal
2342,t2343,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2343,t2344,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2344,t2345,buy_electricity,exp,value,0.6695591039290041,primal,sell_electricity,exp,value,0.0,primal
2345,t2346,buy_electricity,exp,value,0.7079926865574817,primal,sell_electricity,exp,value,0.0,primal
2346,t2347,buy_electricity,exp,value,0.2849121576374207,primal,sell_electricity,exp,value,0.0,primal
2347,t2348,buy_electricity,exp,value,0.41027514000486986,primal,sell_electricity,exp,value,0.0,primal
2348,t2349,buy_electricity,exp,value,0.23618212807402017,primal,sell_electricity,exp,value,0.0,primal
2349,t2350,buy_electricity,exp,value,2.698441684928171,primal,sell_electricity,exp,value,0.0,primal
2350,t2351,buy_electricity,exp,value,2.5281227173119065,primal,sell_electricity,exp,value,0.0,primal
2351,t2352,buy_electricity,exp,value,2.4349890430971515,primal,sell_electricity,exp,value,0.0,primal
2352,t2353,buy_electricity,exp,value,4.060077386930499,primal,sell_electricity,exp,value,0.0,primal
2353,t2354,buy_electricity,exp,value,4.795958120282444,primal,sell_electricity,exp,value,0.0,primal
2354,t2355,buy_electricity,exp,value,4.775018261504748,primal,sell_electricity,exp,value,0.0,primal
2355,t2356,buy_electricity,exp,value,4.838081324567812,primal,sell_electricity,exp,value,0.0,primal
2356,t2357,buy_electricity,exp,value,1.4344835800542077,primal,sell_electricity,exp,value,0.0,primal
2357,t2358,buy_electricity,exp,value,0.7119962286207437,primal,sell_electricity,exp,value,0.0,primal
2358,t2359,buy_electricity,exp,value,0.7197423222753336,primal,sell_electricity,exp,value,0.0,primal
2359,t2360,buy_electricity,exp,value,0.08013685980840002,primal,sell_electricity,exp,value,0.0,primal
2360,t2361,buy_electricity,exp,value,1.5599491916937582,primal,sell_electricity,exp,value,0.0,primal
2361,t2362,buy_electricity,exp,value,0.6667895814857312,primal,sell_electricity,exp,value,0.0,primal
2362,t2363,buy_electricity,exp,value,0.09240962773590855,primal,sell_electricity,exp,value,0.0,primal
2363,t2364,buy_electricity,exp,value,2.1692967567883867,primal,sell_electricity,exp,value,0.0,primal
2364,t2365,buy_electricity,exp,value,2.1586373154161773,primal,sell_electricity,exp,value,0.0,primal
2365,t2366,buy_electricity,exp,value,2.3038950438062327,primal,sell_electricity,exp,value,0.0,primal
2366,t2367,buy_electricity,exp,value,2.1078877664704896,primal,sell_electricity,exp,value,0.0,primal
2367,t2368,buy_electricity,exp,value,1.0633208708191315,primal,sell_electricity,exp,value,0.0,primal
2368,t2369,buy_electricity,exp,value,1.9419967692468,primal,sell_electricity,exp,value,0.0,primal
2369,t2370,buy_electricity,exp,value,0.35771823354799626,primal,sell_electricity,exp,value,0.0,primal
2370,t2371,buy_electricity,exp,value,0.9297135460916515,primal,sell_electricity,exp,value,0.0,primal
2371,t2372,buy_electricity,exp,value,0.9576333089846605,primal,sell_electricity,exp,value,0.0,primal
2372,t2373,buy_electricity,exp,value,1.9426403855083103,primal,sell_electricity,exp,value,0.0,primal
2373,t2374,buy_electricity,exp,value,3.025687850012174,primal,sell_electricity,exp,value,0.0,primal
2374,t2375,buy_electricity,exp,value,5.286462137813489,primal,sell_electricity,exp,value,0.0,primal
2375,t2376,buy_electricity,exp,value,0.27413562210859554,primal,sell_electricity,exp,value,0.0,primal
2376,t2377,buy_electricity,exp,value,4.245492531805103,primal,sell_electricity,exp,value,0.0,primal
2377,t2378,buy_electricity,exp,value,4.962381300219138,primal,sell_electricity,exp,value,0.0,primal
2378,t2379,buy_electricity,exp,value,4.912466520574629,primal,sell_electricity,exp,value,0.0,primal
2379,t2380,buy_electricity,exp,value,4.984416849281715,primal,sell_electricity,exp,value,0.0,primal
2380,t2381,buy_electricity,exp,value,1.5333391924233337,primal,sell_electricity,exp,value,0.0,primal
2381,t2382,buy_electricity,exp,value,0.7607814336711867,primal,sell_electricity,exp,value,0.0,primal
2382,t2383,buy_electricity,exp,value,0.7080942908072658,primal,sell_electricity,exp,value,0.0,primal
2383,t2384,buy_electricity,exp,value,0.0394068072844993,primal,sell_electricity,exp,value,0.0,primal
2384,t2385,buy_electricity,exp,value,1.554422212784207,primal,sell_electricity,exp,value,0.0,primal
2385,t2386,buy_electricity,exp,value,0.694921494712144,primal,sell_electricity,exp,value,0.0,primal
2386,t2387,buy_electricity,exp,value,0.14907801585434255,primal,sell_electricity,exp,value,0.0,primal
2387,t2388,buy_electricity,exp,value,1.4985570703145759,primal,sell_electricity,exp,value,0.0,primal
2388,t2389,buy_electricity,exp,value,2.249362860770516,primal,sell_electricity,exp,value,0.0,primal
2389,t2390,buy_electricity,exp,value,2.371290641915248,primal,sell_electricity,exp,value,0.0,primal
2390,t2391,buy_electricity,exp,value,2.7884501832417756,primal,sell_electricity,exp,value,0.0,primal
2391,t2392,buy_electricity,exp,value,1.0294678687425534,primal,sell_electricity,exp,value,0.0,primal
2392,t2393,buy_electricity,exp,value,2.040142011863433,primal,sell_electricity,exp,value,0.0,primal
2393,t2394,buy_electricity,exp,value,1.7478432992191781,primal,sell_electricity,exp,value,0.0,primal
2394,t2395,buy_electricity,exp,value,1.0751190534135615,primal,sell_electricity,exp,value,0.0,primal
2395,t2396,buy_electricity,exp,value,1.0612369125882637,primal,sell_electricity,exp,value,0.0,primal
2396,t2397,buy_electricity,exp,value,0.7655222790357925,primal,sell_electricity,exp,value,0.0,primal
2397,t2398,buy_electricity,exp,value,3.078524470416362,primal,sell_electricity,exp,value,0.0,primal
2398,t2399,buy_electricity,exp,value,2.864621378134892,primal,sell_electricity,exp,value,0.0,primal
2399,t2400,buy_electricity,exp,value,4.457934703706734,primal,sell_electricity,exp,value,0.0,primal
2400,t2401,buy_electricity,exp,value,5.092403214024835,primal,sell_electricity,exp,value,0.0,primal
2401,t2402,buy_electricity,exp,value,5.051862673484296,primal,sell_electricity,exp,value,0.0,primal
2402,t2403,buy_electricity,exp,value,5.005600194789384,primal,sell_electricity,exp,value,0.0,primal
2403,t2404,buy_electricity,exp,value,2.5769418066715364,primal,sell_electricity,exp,value,0.0,primal
2404,t2405,buy_electricity,exp,value,2.9058923788653517,primal,sell_electricity,exp,value,0.0,primal
2405,t2406,buy_electricity,exp,value,2.0992241419269266,primal,sell_electricity,exp,value,0.0,primal
2406,t2407,buy_electricity,exp,value,1.035595188580384,primal,sell_electricity,exp,value,0.0,primal
2407,t2408,buy_electricity,exp,value,0.8841465889688034,primal,sell_electricity,exp,value,0.0,primal
2408,t2409,buy_electricity,exp,value,0.4734905213843379,primal,sell_electricity,exp,value,0.0,primal
2409,t2410,buy_electricity,exp,value,2.5421619208426223,primal,sell_electricity,exp,value,0.0,primal
2410,t2411,buy_electricity,exp,value,2.1880244124000994,primal,sell_electricity,exp,value,0.0,primal
2411,t2412,buy_electricity,exp,value,4.262333991046225,primal,sell_electricity,exp,value,0.0,primal
2412,t2413,buy_electricity,exp,value,4.006038318614306,primal,sell_electricity,exp,value,0.0,primal
2413,t2414,buy_electricity,exp,value,3.9357998943231283,primal,sell_electricity,exp,value,0.0,primal
2414,t2415,buy_electricity,exp,value,3.273850769959255,primal,sell_electricity,exp,value,0.0,primal
2415,t2416,buy_electricity,exp,value,1.844481681064716,primal,sell_electricity,exp,value,0.0,primal
2416,t2417,buy_electricity,exp,value,2.4541617633991946,primal,sell_electricity,exp,value,0.0,primal
2417,t2418,buy_electricity,exp,value,1.809223246350285,primal,sell_electricity,exp,value,0.0,primal
2418,t2419,buy_electricity,exp,value,1.001342574231677,primal,sell_electricity,exp,value,0.0,primal
2419,t2420,buy_electricity,exp,value,1.0318967616264914,primal,sell_electricity,exp,value,0.0,primal
2420,t2421,buy_electricity,exp,value,0.7781835889944002,primal,sell_electricity,exp,value,0.0,primal
2421,t2422,buy_electricity,exp,value,3.1212563915266616,primal,sell_electricity,exp,value,0.0,primal
2422,t2423,buy_electricity,exp,value,2.881665449233017,primal,sell_electricity,exp,value,0.0,primal
2423,t2424,buy_electricity,exp,value,2.7279035792549307,primal,sell_electricity,exp,value,0.0,primal
2424,t2425,buy_electricity,exp,value,2.626491356221086,primal,sell_electricity,exp,value,0.0,primal
2425,t2426,buy_electricity,exp,value,5.08862916971025,primal,sell_electricity,exp,value,0.0,primal
2426,t2427,buy_electricity,exp,value,5.042731921110299,primal,sell_electricity,exp,value,0.0,primal
2427,t2428,buy_electricity,exp,value,2.610664718772827,primal,sell_electricity,exp,value,0.0,primal
2428,t2429,buy_electricity,exp,value,3.2217651506413962,primal,sell_electricity,exp,value,0.0,primal
2429,t2430,buy_electricity,exp,value,0.925709808918854,primal,sell_electricity,exp,value,0.0,primal
2430,t2431,buy_electricity,exp,value,0.832662441583246,primal,sell_electricity,exp,value,0.0,primal
2431,t2432,buy_electricity,exp,value,2.6335884936031873,primal,sell_electricity,exp,value,0.0,primal
2432,t2433,buy_electricity,exp,value,1.6086135026834207,primal,sell_electricity,exp,value,0.0,primal
2433,t2434,buy_electricity,exp,value,0.7250477792188614,primal,sell_electricity,exp,value,0.0,primal
2434,t2435,buy_electricity,exp,value,2.52379284732398,primal,sell_electricity,exp,value,0.0,primal
2435,t2436,buy_electricity,exp,value,1.9306116413600374,primal,sell_electricity,exp,value,0.0,primal
2436,t2437,buy_electricity,exp,value,1.0258938005132974,primal,sell_electricity,exp,value,0.0,primal
2437,t2438,buy_electricity,exp,value,1.8761588243380598,primal,sell_electricity,exp,value,0.0,primal
2438,t2439,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.16774554658553642,primal
2439,t2440,buy_electricity,exp,value,0.561802724907615,primal,sell_electricity,exp,value,0.0,primal
2440,t2441,buy_electricity,exp,value,1.5875813918971342,primal,sell_electricity,exp,value,0.0,primal
2441,t2442,buy_electricity,exp,value,1.379673820974867,primal,sell_electricity,exp,value,0.0,primal
2442,t2443,buy_electricity,exp,value,0.8259451188993672,primal,sell_electricity,exp,value,0.0,primal
2443,t2444,buy_electricity,exp,value,0.963233503774044,primal,sell_electricity,exp,value,0.0,primal
2444,t2445,buy_electricity,exp,value,0.6956415875334794,primal,sell_electricity,exp,value,0.0,primal
2445,t2446,buy_electricity,exp,value,3.026053080107134,primal,sell_electricity,exp,value,0.0,primal
2446,t2447,buy_electricity,exp,value,2.794253713172632,primal,sell_electricity,exp,value,0.0,primal
2447,t2448,buy_electricity,exp,value,2.6681275870465058,primal,sell_electricity,exp,value,0.0,primal
2448,t2449,buy_electricity,exp,value,4.270328178262371,primal,sell_electricity,exp,value,0.0,primal
2449,t2450,buy_electricity,exp,value,4.996591185780375,primal,sell_electricity,exp,value,0.0,primal
2450,t2451,buy_electricity,exp,value,4.968833698563428,primal,sell_electricity,exp,value,0.0,primal
2451,t2452,buy_electricity,exp,value,5.033601168736304,primal,sell_electricity,exp,value,0.0,primal
2452,t2453,buy_electricity,exp,value,1.4900517677895637,primal,sell_electricity,exp,value,0.0,primal
2453,t2454,buy_electricity,exp,value,0.7968082737927151,primal,sell_electricity,exp,value,0.0,primal
2454,t2455,buy_electricity,exp,value,0.6803916276411388,primal,sell_electricity,exp,value,0.0,primal
2455,t2456,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2456,t2457,buy_electricity,exp,value,1.2411540427553795,primal,sell_electricity,exp,value,0.0,primal
2457,t2458,buy_electricity,exp,value,0.2673233603933367,primal,sell_electricity,exp,value,0.0,primal
2458,t2459,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.3804038224780837,primal
2459,t2460,buy_electricity,exp,value,1.596187713567061,primal,sell_electricity,exp,value,0.0,primal
2460,t2461,buy_electricity,exp,value,1.4661428099750946,primal,sell_electricity,exp,value,0.0,primal
2461,t2462,buy_electricity,exp,value,1.5885613132328213,primal,sell_electricity,exp,value,0.0,primal
2462,t2463,buy_electricity,exp,value,1.3285069806954097,primal,sell_electricity,exp,value,0.0,primal
2463,t2464,buy_electricity,exp,value,0.35941382546587697,primal,sell_electricity,exp,value,0.0,primal
2464,t2465,buy_electricity,exp,value,1.439742715883904,primal,sell_electricity,exp,value,0.0,primal
2465,t2466,buy_electricity,exp,value,2.5224203131542753,primal,sell_electricity,exp,value,0.0,primal
2466,t2467,buy_electricity,exp,value,0.660233158019373,primal,sell_electricity,exp,value,0.0,primal
2467,t2468,buy_electricity,exp,value,0.7778183588994398,primal,sell_electricity,exp,value,0.0,primal
2468,t2469,buy_electricity,exp,value,0.531044558071585,primal,sell_electricity,exp,value,0.0,primal
2469,t2470,buy_electricity,exp,value,1.620385698388758,primal,sell_electricity,exp,value,0.0,primal
2470,t2471,buy_electricity,exp,value,2.6617969320672024,primal,sell_electricity,exp,value,0.0,primal
2471,t2472,buy_electricity,exp,value,2.5553932310689067,primal,sell_electricity,exp,value,0.0,primal
2472,t2473,buy_electricity,exp,value,2.3950572193815436,primal,sell_electricity,exp,value,0.0,primal
2473,t2474,buy_electricity,exp,value,2.329681032383735,primal,sell_electricity,exp,value,0.0,primal
2474,t2475,buy_electricity,exp,value,4.765887509130753,primal,sell_electricity,exp,value,0.0,primal
2475,t2476,buy_electricity,exp,value,4.764913562210859,primal,sell_electricity,exp,value,0.0,primal
2476,t2477,buy_electricity,exp,value,2.271258054991452,primal,sell_electricity,exp,value,0.0,primal
2477,t2478,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2478,t2479,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2479,t2480,buy_electricity,exp,value,1.390736516021772,primal,sell_electricity,exp,value,0.0,primal
2480,t2481,buy_electricity,exp,value,0.2967289370653283,primal,sell_electricity,exp,value,0.0,primal
2481,t2482,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2482,t2483,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2483,t2484,buy_electricity,exp,value,4.3327431060913995,primal,sell_electricity,exp,value,0.0,primal
2484,t2485,buy_electricity,exp,value,4.972972972972973,primal,sell_electricity,exp,value,0.0,primal
2485,t2486,buy_electricity,exp,value,4.863282201120039,primal,sell_electricity,exp,value,0.0,primal
2486,t2487,buy_electricity,exp,value,4.8530557584611635,primal,sell_electricity,exp,value,0.0,primal
2487,t2488,buy_electricity,exp,value,2.5063002191380575,primal,sell_electricity,exp,value,0.0,primal
2488,t2489,buy_electricity,exp,value,0.7638734281355977,primal,sell_electricity,exp,value,0.0,primal
2489,t2490,buy_electricity,exp,value,1.9453153815024704,primal,sell_electricity,exp,value,0.0,primal
2490,t2491,buy_electricity,exp,value,0.16883845466698233,primal,sell_electricity,exp,value,0.0,primal
2491,t2492,buy_electricity,exp,value,0.38361334307280215,primal,sell_electricity,exp,value,0.0,primal
2492,t2493,buy_electricity,exp,value,0.20270270270270263,primal,sell_electricity,exp,value,0.0,primal
2493,t2494,buy_electricity,exp,value,1.3327061269254032,primal,sell_electricity,exp,value,0.0,primal
2494,t2495,buy_electricity,exp,value,2.4135622108595083,primal,sell_electricity,exp,value,0.0,primal
2495,t2496,buy_electricity,exp,value,2.3099586072559046,primal,sell_electricity,exp,value,0.0,primal
2496,t2497,buy_electricity,exp,value,4.687850012174337,primal,sell_electricity,exp,value,0.0,primal
2497,t2498,buy_electricity,exp,value,1.9807648778035767,primal,sell_electricity,exp,value,0.0,primal
2498,t2499,buy_electricity,exp,value,4.595325054784514,primal,sell_electricity,exp,value,0.0,primal
2499,t2500,buy_electricity,exp,value,4.57755052349647,primal,sell_electricity,exp,value,0.0,primal
2500,t2501,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2501,t2502,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2502,t2503,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2503,t2504,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2504,t2505,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2505,t2506,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2506,t2507,buy_electricity,exp,value,2.564858777696616,primal,sell_electricity,exp,value,0.0,primal
2507,t2508,buy_electricity,exp,value,4.111170181815773,primal,sell_electricity,exp,value,0.0,primal
2508,t2509,buy_electricity,exp,value,4.761383004626248,primal,sell_electricity,exp,value,0.0,primal
2509,t2510,buy_electricity,exp,value,4.667275383491599,primal,sell_electricity,exp,value,0.0,primal
2510,t2511,buy_electricity,exp,value,4.653518383248113,primal,sell_electricity,exp,value,0.0,primal
2511,t2512,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2512,t2513,buy_electricity,exp,value,0.6655654119749201,primal,sell_electricity,exp,value,0.0,primal
2513,t2514,buy_electricity,exp,value,1.8092786660230697,primal,sell_electricity,exp,value,0.0,primal
2514,t2515,buy_electricity,exp,value,2.5785634505507855,primal,sell_electricity,exp,value,0.0,primal
2515,t2516,buy_electricity,exp,value,0.30764548332115904,primal,sell_electricity,exp,value,0.0,primal
2516,t2517,buy_electricity,exp,value,2.6536401266130993,primal,sell_electricity,exp,value,0.0,primal
2517,t2518,buy_electricity,exp,value,0.11869978086194255,primal,sell_electricity,exp,value,0.0,primal
2518,t2519,buy_electricity,exp,value,0.33129413196980995,primal,sell_electricity,exp,value,0.0,primal
2519,t2520,buy_electricity,exp,value,2.3573167762356952,primal,sell_electricity,exp,value,0.0,primal
2520,t2521,buy_electricity,exp,value,2.2490869247626004,primal,sell_electricity,exp,value,0.0,primal
2521,t2522,buy_electricity,exp,value,4.70964207450694,primal,sell_electricity,exp,value,0.0,primal
2522,t2523,buy_electricity,exp,value,4.6693450206963725,primal,sell_electricity,exp,value,0.0,primal
2523,t2524,buy_electricity,exp,value,4.770513757000243,primal,sell_electricity,exp,value,0.0,primal
2524,t2525,buy_electricity,exp,value,2.6160214268322375,primal,sell_electricity,exp,value,0.0,primal
2525,t2526,buy_electricity,exp,value,0.5599789466273224,primal,sell_electricity,exp,value,0.0,primal
2526,t2527,buy_electricity,exp,value,0.5515130823012675,primal,sell_electricity,exp,value,0.0,primal
2527,t2528,buy_electricity,exp,value,0.07492403559603789,primal,sell_electricity,exp,value,0.0,primal
2528,t2529,buy_electricity,exp,value,0.6415379417906746,primal,sell_electricity,exp,value,0.0,primal
2529,t2530,buy_electricity,exp,value,1.5191300793736278,primal,sell_electricity,exp,value,0.0,primal
2530,t2531,buy_electricity,exp,value,1.324703524009156,primal,sell_electricity,exp,value,0.0,primal
2531,t2532,buy_electricity,exp,value,2.9492279298496764,primal,sell_electricity,exp,value,0.0,primal
2532,t2533,buy_electricity,exp,value,3.966758291947325,primal,sell_electricity,exp,value,0.0,primal
2533,t2534,buy_electricity,exp,value,4.470735495685271,primal,sell_electricity,exp,value,0.0,primal
